uuid,Members,Fully specified name:fr,Fully specified name:en,Short name:fr,Short name:en,Data class,Data type,_version:1,_order:860
5c95cc92-8970-47bb-bc34-5c5d998a0e56,,Lasilix 20Mg Inj B/1,Lasilix 20Mg Inj B/1,Lasilix 20Mg Inj B/1,Lasilix 20Mg Inj B/1,Drug,N/A,,
34e209a2-0ed7-4cda-a7ce-2bc1b7070762,,Lasilix 20Mg/2Ml Inj B/1,Lasilix 20Mg/2Ml Inj B/1,Lasilix 20Mg/2Ml Inj B/1,Lasilix 20Mg/2Ml Inj B/1,Drug,N/A,,
cab06851-98c5-4836-bba4-810be418ad07,,Lasilix 40Mg Cp,Lasilix 40Mg Cp,Lasilix 40Mg Cp,Lasilix 40Mg Cp,Drug,N/A,,
a27a241c-3778-4c44-b625-066309a6c9ad,,Lasilix 40Mg Cp B/30,Lasilix 40Mg Cp B/30,Lasilix 40Mg Cp B/30,Lasilix 40Mg Cp B/30,Drug,N/A,,
d94784ae-9e99-49c9-aac4-19d15230d7c0,,Lasilix 40Mg Cp Comp B/30,Lasilix 40Mg Cp Comp B/30,Lasilix 40Mg Cp Comp B/30,Lasilix 40Mg Cp Comp B/30,Drug,N/A,,
cd3eb2c4-61dd-4bcd-ad6b-6743a40ef7a0,,Lasilix Special 500Mg Cp B/30,Lasilix Special 500Mg Cp B/30,Lasilix Special 500Mg Cp B/30,Lasilix Special 500Mg Cp B/30,Drug,N/A,,
6622c192-32ea-4f5d-b5f3-ee34435fbb3c,,Lattitude,Latitude,Lattitude,Latitude,Drug,N/A,,
c01a18ac-62cd-49a3-a9d6-3b20ea369406,,Laxmag 13.72G Pdre Sol Sachet B/,Laxmag 13.72G Pdre Soil Sachet B/,Laxmag 13.72G Pdre Sol Sachet B/,Laxmag 13.72G Pdre Soil Sachet B/,Drug,N/A,,
12c4114b-c6c3-4d5a-ba33-06cd0ed0b231,,Ldl Direct Bt,Ldl Direct Bt,Ldl Direct Bt,Ldl Direct Bt,Drug,N/A,,
e75566c3-3b9a-4f21-b565-0a2173eb5f21,,Lederfoline 25Mg Cp B/30,Lederfoline 25Mg Cp B/30,Lederfoline 25Mg Cp B/30,Lederfoline 25Mg Cp B/30,Drug,N/A,,
8b983dd8-0d8f-4708-bf43-18aef6ad1b02,,Lekou-Lekou K6022 46-17-130 Rose Blanc,Lekou-Lekou K6022 46-17-130 Pink White,Lekou-Lekou K6022 46-17-130 Rose Blanc,Lekou-Lekou K6022 46-17-130 Pink White,Drug,N/A,,
15b52bbe-9d7c-44ae-acf0-d2c6588aa16f,,Lentulo Spiral,Lentulo Spiral,Lentulo Spiral,Lentulo Spiral,Drug,N/A,,
0492f90b-c303-4b64-86b3-709d09eb1324,,Lentulo-Spiral,Lentulo-Spiral,Lentulo-Spiral,Lentulo-Spiral,Drug,N/A,,
ffda8ccf-b01a-4263-a1ed-266111d491ff,,Leo & Lea Minstinguette/Mis 3,Leo & Lea Minstinguette/Mis 3,Leo & Lea Minstinguette/Mis 3,Leo & Lea Minstinguette/Mis 3,Drug,N/A,,
fbb4d3fb-5d1a-4636-a319-e30469defd37,,Leo & Lea Model Billy/B4 Bordeau Noir,Leo & Lea Model Billy/B4 Burgundy Black,Leo & Lea Model Billy/B4 Bordeau Noir,Leo & Lea Model Billy/B4 Burgundy Black,Drug,N/A,,
7a0942b5-6c2d-4bcd-a64f-8651ce740920,,Leo & Lea Model Miss/B4 Noir-Blanc,Leo & Lea Model Miss/B4 Black-White,Leo & Lea Model Miss/B4 Noir-Blanc,Leo & Lea Model Miss/B4 Black-White,Drug,N/A,,
d71e5392-d35d-422b-a9f3-428014ce06aa,,Leo & Lea Model Miss/M3 Chocolat Kaki,Leo & Lea Model Miss/M3 Chocolate Khaki,Leo & Lea Model Miss/M3 Chocolat Kaki,Leo & Lea Model Miss/M3 Chocolate Khaki,Drug,N/A,,
888e0b55-3b7e-4ccd-8ca9-a52d3c66242a,,"Lerin 0,125Mg Cp B/30",Lerin 0.125Mg Cp B/30,"Lerin 0,125Mg Cp B/30",Lerin 0.125Mg Cp B/30,Drug,N/A,,
bfd03fbc-1d92-467e-9c98-32032dab3503,,Lerin 0.25Mg Cp B/30,Lerin 0.25Mg Cp B/30,Lerin 0.25Mg Cp B/30,Lerin 0.25Mg Cp B/30,Drug,N/A,,
2bddb501-ddba-407e-903c-c4597211e927,,Lerin 0.5Mg Amp Inj B/1,Lerin 0.5Mg Amp Inj B/1,Lerin 0.5Mg Amp Inj B/1,Lerin 0.5Mg Amp Inj B/1,Drug,N/A,,
4866dbd1-4a13-460e-8961-68758fa65325,,Lerin Cp,Lerin Cp,Lerin Cp,Lerin Cp,Drug,N/A,,
8da7d4b4-d7f0-40d2-a20f-be1bcc7c5774,,Lerin Inj,Inj,Lerin Inj,Inj,Drug,N/A,,
77ef2eab-36fe-4727-93b9-340a1f0ce73f,,Lerin Inj B/5,Lerin Inj B/5,Lerin Inj B/5,Lerin Inj B/5,Drug,N/A,,
61014c5d-97cb-4147-b465-5093fe3a2538,,Lesstrol 10 Mg Cp B/30,Lesstrol 10 Mg Cp B/30,Lesstrol 10 Mg Cp B/30,Lesstrol 10 Mg Cp B/30,Drug,N/A,,
9a0ac3fc-1160-40a1-b48b-87e12131009e,,Leukoplast Perfore 55Mx18Cm,Leukoplast Perforated 55Mx18Cm,Leukoplast Perfore 55Mx18Cm,Leukoplast Perforated 55Mx18Cm,Drug,N/A,,
cf619467-7d84-48e1-a636-89355c0eb7f2,,Leukoplast Perfore 5Mx10Cm,Leukoplast Perforated 5Mx10Cm,Leukoplast Perfore 5Mx10Cm,Leukoplast Perforated 5Mx10Cm,Drug,N/A,,
c3c6acc0-3b30-4f33-afa7-4990e015df4e,,Leukoplast Umcs 5M*10Cm,Leukoplast Umcs 5M*10Cm,Leukoplast Umcs 5M*10Cm,Leukoplast Umcs 5M*10Cm,Drug,N/A,,
1fc12799-4108-4031-8638-24756f85a45b,,Leutrien 10Mg Cp B/30,Leutrian 10Mg Cp B/30,Leutrien 10Mg Cp B/30,Leutrian 10Mg Cp B/30,Drug,N/A,,
ecd83c30-8e28-4ffc-a88e-8828dcbb7039,,Levo Denk 500Mg Cp,Levo Denk 500Mg Cp,Levo Denk 500Mg Cp,Levo Denk 500Mg Cp,Drug,N/A,,
cfb5897f-c3db-4d8e-ab78-622c671fe589,,Levobact 750 Mg Cp B/10,Levobact 750 Mg Cp B/10,Levobact 750 Mg Cp B/10,Levobact 750 Mg Cp B/10,Drug,N/A,,
e1b77c20-d938-40a7-975b-27d80d9355cb,,Levobact 750Mg Cpr B/10,Levobact 750Mg Cpr B/10,Levobact 750Mg Cpr B/10,Levobact 750Mg Cpr B/10,Drug,N/A,,
db09886e-4001-4c6f-bae6-92a40a4d8cdf,,Levophta 0.05% Collyre Fl 5Ml,Levophta 0.05% Eye Drops Fl 5Ml,Levophta 0.05% Collyre Fl 5Ml,Levophta 0.05% Eye Drops Fl 5Ml,Drug,N/A,,
a760cd25-c91a-44ac-83c7-73ac3392c854,,Levophta Collyre,Levophta Eye Drops,Levophta Collyre,Levophta Eye Drops,Drug,N/A,,
b1e1d6d9-e3b7-4ef6-9245-5e59c7f6d61d,,Levotop 500Mg Cp B/10,Levotop 500Mg Cp B/10,Levotop 500Mg Cp B/10,Levotop 500Mg Cp B/10,Drug,N/A,,
0d99fbd8-2a4e-4bbf-94c9-bd81a32294eb,,Levotop 500Mg Cpr B/10,Levotop 500Mg Cpr B/10,Levotop 500Mg Cpr B/10,Levotop 500Mg Cpr B/10,Drug,N/A,,
e1a951f9-b1eb-44bd-9651-02cf19bf05e3,,Levotop Cp,Levotop Cp,Levotop Cp,Levotop Cp,Drug,N/A,,
74ae7a18-c384-4bfc-9961-c69853f97d55,,Levotop Cp,Levotop Cp,Levotop Cp,Levotop Cp,Drug,N/A,,
44a97423-15fc-443f-8fe1-4231251b6207,,Lexomil 6Mg Cp B/30,Lexomil 6Mg Cp B/30,Lexomil 6Mg Cp B/30,Lexomil 6Mg Cp B/30,Drug,N/A,,
de22c67d-5434-451d-808f-57c23469dc37,,Lexomil 6Mg Cp B/30,Lexomil 6Mg Cp B/30,Lexomil 6Mg Cp B/30,Lexomil 6Mg Cp B/30,Drug,N/A,,
04d69740-a826-4cac-84e4-a6cd766cde39,,Liderfoline 25 Mg Cp B/30,Liderfoline 25 Mg Tab B/30,Liderfoline 25 Mg Cp B/30,Liderfoline 25 Mg Tab B/30,Drug,N/A,,
11bb5937-2b81-44d6-bcae-7e0b537fb5ed,,Life-Line 8170510 T 51-18-138 Bordeau Rouge Rose,Life-Line 8170510 T 51-18-138 Bordeaux Red Pink,Life-Line 8170510 T 51-18-138 Bordeau Rouge Rose,Life-Line 8170510 T 51-18-138 Bordeaux Red Pink,Drug,N/A,,
50604cff-a5ab-4d5a-a9dc-e282ecca720f,,Lime,Lime,Lime,Lime,Drug,N/A,,
f1a20477-330e-4f72-993e-f09bca7e3175,,Lincocine 500Mg Cp,Lincocin 500Mg Cp,Lincocine 500Mg Cp,Lincocin 500Mg Cp,Drug,N/A,,
28765109-4a24-4ade-9596-a5870d29811e,,Lincocine 500Mg Gel B/12,Lincocine 500Mg Gel B/12,Lincocine 500Mg Gel B/12,Lincocine 500Mg Gel B/12,Drug,N/A,,
87ec448f-b485-417c-87dc-382eae2422a9,,Lincocine Amp Inj B/1,Lincocine Amp Inj B/1,Lincocine Amp Inj B/1,Lincocine Amp Inj B/1,Drug,N/A,,
9c72d94b-528c-4009-9002-6b876d61e9d3,,Lincomycine 500Mg Cp,Lincomycin 500Mg Cp,Lincomycine 500Mg Cp,Lincomycin 500Mg Cp,Drug,N/A,,
64a12071-94ff-4355-b2d4-133d2f88952c,,Lincomycine Creat 500Mg Gel B/12,Lincomycin Creat 500Mg Gel B/12,Lincomycine Creat 500Mg Gel B/12,Lincomycin Creat 500Mg Gel B/12,Drug,N/A,,
bc4f009d-b870-4a41-aa40-4ff91f17ff01,,Lincomycine Disque Labo,Lincomycin Disc Lab,Lincomycine Disque Labo,Lincomycin Disc Lab,Drug,N/A,,
aea2aac5-1449-4e76-b742-cca8075611c6,,Linea Roma,Linea Roma,Linea Roma,Linea Roma,Drug,N/A,,
25d89713-f652-4c80-b813-7bcd5ba065e8,,Lioresal 10,Lioresal 10,Lioresal 10,Lioresal 10,Drug,N/A,,
e4fd9326-0380-4e62-9270-72658af8def8,,Lioresal 10Mg Cp B/50,Lioresal 10Mg Cp B/50,Lioresal 10Mg Cp B/50,Lioresal 10Mg Cp B/50,Drug,N/A,,
16166dbf-9e9e-4674-aba4-8c066ff99fea,,Lipanthyl 200Mg Gelu B/30,Lipanthyl 200Mg Gel B/30,Lipanthyl 200Mg Gelu B/30,Lipanthyl 200Mg Gel B/30,Drug,N/A,,
08c9c06d-263a-49b2-a192-402cff2aa8cc,,Lipasse,Lipasse,Lipasse,Lipasse,Drug,N/A,,
cd44b97f-9bdd-4125-8631-b9dd787e85ef,,Lipinorm 10Mg Cpr B/28,Lipinorm 10Mg Cpr B/28,Lipinorm 10Mg Cpr B/28,Lipinorm 10Mg Cpr B/28,Drug,N/A,,
bbdf0118-a685-4fb9-9559-b56865c9eb6e,,Lipinorm 20Mg Cpr B/28,Lipinorm 20Mg Cpr B/28,Lipinorm 20Mg Cpr B/28,Lipinorm 20Mg Cpr B/28,Drug,N/A,,
d03c676e-3814-4502-9a10-8f7c91c006b4,,Liposic Gel Opht T/10G,Liposic Gel Opht T/10G,Liposic Gel Opht T/10G,Liposic Gel Opht T/10G,Drug,N/A,,
17735a3b-b30b-4744-95e7-b620e94df7bf,,Litacold Cp B/4,Litacold Cp B/4,Litacold Cp B/4,Litacold Cp B/4,Drug,N/A,,
c24e8894-8ac2-4a60-b70c-2c2a1293a8b3,,Litacold Cp Plq/4,Litacold Cp Plq/4,Litacold Cp Plq/4,Litacold Cp Plq/4,Drug,N/A,,
ad9eb69a-a2b7-42fd-8e12-bed46748495c,,Litacold Sirop F/100Ml,Litacold Syrup F/100Ml,Litacold Sirop F/100Ml,Litacold Syrup F/100Ml,Drug,N/A,,
cc75b49e-09a4-453b-959a-856015f33f8b,,Livran 500Mg Cp B/10,Livran 500Mg Cp B/10,Livran 500Mg Cp B/10,Livran 500Mg Cp B/10,Drug,N/A,,
733b2919-f4e5-47b7-ab2c-b600381d2d08,,Lmesitran 15G T/1,Lmesitran 15G T/1,Lmesitran 15G T/1,Lmesitran 15G T/1,Drug,N/A,,
b0000123-0143-451e-b08f-4717bdb51e4a,,Lmesitran 50G T/1,Lmesitran 50G T/1,Lmesitran 50G T/1,Lmesitran 50G T/1,Drug,N/A,,
8d04d2c6-2373-443d-a58b-0a0251696db1,,Locapred Creme Derm Tb 15G,Locapred Derm Cream Tb 15G,Locapred Creme Derm Tb 15G,Locapred Derm Cream Tb 15G,Drug,N/A,,
78382e06-cf9d-43c2-9cf3-d0a150511d95,,"Locoid 0,1% Lot T/30Ml",Locoid 0.1% Batch T/30Ml,"Locoid 0,1% Lot T/30Ml",Locoid 0.1% Batch T/30Ml,Drug,N/A,,
a4a31617-6dd5-40fe-a639-21c6af0adeff,,"Lofemena( 0,3+0,003175) B/10",Lofemena( 0.3+0.003175) B/10,"Lofemena( 0,3+0,003175) B/10",Lofemena( 0.3+0.003175) B/10,Drug,N/A,,
27d5c92b-a8fa-41be-b7d9-84a877c2cb4c,,Logather Sp Fl/60Ml,Logather Sp Fl/60Ml,Logather Sp Fl/60Ml,Logather Sp Fl/60Ml,Drug,N/A,,
50422123-6848-4683-a8c8-8eb97661a41f,,Lomexin 2% Cr T/15G,Lomexin 2% Cr T/15G,Lomexin 2% Cr T/15G,Lomexin 2% Cr T/15G,Drug,N/A,,
99530534-f51f-4241-a139-34a93c439e5e,,Loobid 200Mg/500Mg Cp B/10,Loobid 200Mg/500Mg Cp B/10,Loobid 200Mg/500Mg Cp B/10,Loobid 200Mg/500Mg Cp B/10,Drug,N/A,,
441d59fa-834b-406c-94e8-143becdc793b,,Loobid 200Mg/500Mg Cp B/10,Loobid 200Mg/500Mg Cp B/10,Loobid 200Mg/500Mg Cp B/10,Loobid 200Mg/500Mg Cp B/10,Drug,N/A,,
24a8f0d3-07be-40fe-8809-8e216cb39e89,,Loobid Susp Oral F/30Ml,Loobid Susp Oral F/30Ml,Loobid Susp Oral F/30Ml,Loobid Susp Oral F/30Ml,Drug,N/A,,
dd7cd816-b9ce-4f3e-9b11-36d21952fd4e,,Loperamide 2Mg Gel B/10,Loperamide 2Mg Gel B/10,Loperamide 2Mg Gel B/10,Loperamide 2Mg Gel B/10,Drug,N/A,,
98c8a84d-3cdc-4e12-b9f2-60ba6f2daf41,,Loperamide 2Mg Gel B/30,Loperamide 2Mg Gel B/30,Loperamide 2Mg Gel B/30,Loperamide 2Mg Gel B/30,Drug,N/A,,
5493b03d-4052-4248-ab34-826f33f420ad,,Lopril 50Mg Cp Sec B/30,Lopril 50Mg Cp Sec B/30,Lopril 50Mg Cp Sec B/30,Lopril 50Mg Cp Sec B/30,Drug,N/A,,
afa1e591-43af-469e-9bc9-c3d01b7e6d66,,Louis Vuitton 538 Noir/Bleu,Louis Vuitton 538 Black/Blue,Louis Vuitton 538 Noir/Bleu,Louis Vuitton 538 Black/Blue,Drug,N/A,,
d8c30ad2-59dd-4c03-a296-1541f46ab5a2,,Louis Vuitton 538 Noir/Violet,Louis Vuitton 538 Black/Purple,Louis Vuitton 538 Noir/Violet,Louis Vuitton 538 Black/Purple,Drug,N/A,,
60067d75-b3b3-4a5c-bf3e-feef3579cc4e,,Louis Vuitton 5388 Multicolor,Louis Vuitton 5388 Multicolor,Louis Vuitton 5388 Multicolor,Louis Vuitton 5388 Multicolor,Drug,N/A,,
932cdae0-30c3-48e3-b0fc-afc7280b3438,,Louis Vuitton Marron/Noir,Louis Vuitton Brown/Black,Louis Vuitton Marron/Noir,Louis Vuitton Brown/Black,Drug,N/A,,
fadc8956-589e-47fe-a444-e77a49dae535,,Lovenox  8000Iu Amp Inj B/,Lovenox 8000Iu Amp Inj B/,Lovenox  8000Iu Amp Inj B/,Lovenox 8000Iu Amp Inj B/,Drug,N/A,,
82c6f9a1-3b01-4ffa-b93b-1e9d35bd7e62,,Lovenox 100Oui Amp Inj B/,Lovenox 100Yes Amp Inj B/,Lovenox 100Oui Amp Inj B/,Lovenox 100Yes Amp Inj B/,Drug,N/A,,
8fa3a770-4430-445d-a301-793e2ec36541,,Lovenox 20Mg Amp Inj B/2,Lovenox 20Mg Amp Inj B/2,Lovenox 20Mg Amp Inj B/2,Lovenox 20Mg Amp Inj B/2,Drug,N/A,,
d7f60bc3-5ffe-499b-87df-8ac3478f2b32,,Lovenox 4000Ui Amp Inj B/2,Lovenox 4000Ui Amp Inj B/2,Lovenox 4000Ui Amp Inj B/2,Lovenox 4000Ui Amp Inj B/2,Drug,N/A,,
c6bee7b1-7df0-44c5-b5a3-79437d03280d,,Lovenox 40Mg Amp Inj B/2,Lovenox 40Mg Amp Inj B/2,Lovenox 40Mg Amp Inj B/2,Lovenox 40Mg Amp Inj B/2,Drug,N/A,,
79f6de6c-1ec8-4b27-8d46-5ad622ac89e4,,Lovenox 6000Ui Amp Inj B/,Lovenox 6000Ui Amp Inj B/,Lovenox 6000Ui Amp Inj B/,Lovenox 6000Ui Amp Inj B/,Drug,N/A,,
3de33c0f-2294-4fb9-bb0c-f371b47109fe,,Lovenox Inj 80Mg B/2,Lovenox Inj 80Mg B/2,Lovenox Inj 80Mg B/2,Lovenox Inj 80Mg B/2,Drug,N/A,,
870a8fc4-43b2-4947-98ca-9e1520b81a10,,Lovir 200Mg Cp B/25,Lovir 200Mg Cp B/25,Lovir 200Mg Cp B/25,Lovir 200Mg Cp B/25,Drug,N/A,,
ba98f0f5-b694-4d91-9fc7-01f1d8acc4c6,,Lovir 400 Mg Cp B/5*5,Lovir 400 Mg Cp B/5*5,Lovir 400 Mg Cp B/5*5,Lovir 400 Mg Cp B/5*5,Drug,N/A,,
347f7c52-5dd2-4286-9e68-c675e8354f1a,,Loxair 100Mg Aer Doses/200,Loxair 100Mg Aer Doses/200,Loxair 100Mg Aer Doses/200,Loxair 100Mg Aer Doses/200,Drug,N/A,,
8caf2066-ad7b-4c5c-a799-06a98c4616ae,,Loxapac 25Mg Cp B/30,Loxapac 25Mg Cp B/30,Loxapac 25Mg Cp B/30,Loxapac 25Mg Cp B/30,Drug,N/A,,
2e20eb44-a99f-4f9e-957d-11e03bfd5a80,,Loxen 10Mg Am Inj B/1,Loxen 10Mg Am Inj B/1,Loxen 10Mg Am Inj B/1,Loxen 10Mg Am Inj B/1,Drug,N/A,,
b2e80729-5c40-431e-ae6a-d670c1a9fecb,,Loxen 10Mg Amp Inj B/1,Loxen 10Mg Amp Inj B/1,Loxen 10Mg Amp Inj B/1,Loxen 10Mg Amp Inj B/1,Drug,N/A,,
8d298938-2d99-441a-aaf6-1a0d1459e641,,Loxen 10Mg Amp Inj B/5,Loxen 10Mg Amp Inj B/5,Loxen 10Mg Amp Inj B/5,Loxen 10Mg Amp Inj B/5,Drug,N/A,,
f6305669-1f1d-4a46-a5cc-7b795931f6ec,,Loxen 20Mg Cp B/30,Loxen 20Mg Cp B/30,Loxen 20Mg Cp B/30,Loxen 20Mg Cp B/30,Drug,N/A,,
34578681-7252-4e36-a5df-3e1d5d9d28d1,,Loxen 50Mg Cp B/10,Loxen 50Mg Cp B/10,Loxen 50Mg Cp B/10,Loxen 50Mg Cp B/10,Drug,N/A,,
a56ef3eb-6e2c-4bba-a263-0e427d14a6c4,,Loxen Lp 50 Mg Gel B/60,Loxen Lp 50 Mg Gel B/60,Loxen Lp 50 Mg Gel B/60,Loxen Lp 50 Mg Gel B/60,Drug,N/A,,
fcfde660-0d5c-4e9a-8f76-1f9a668cb68f,,Loxen Lp 50Mg Gel B/60,Loxen Lp 50Mg Gel B/60,Loxen Lp 50Mg Gel B/60,Loxen Lp 50Mg Gel B/60,Drug,N/A,,
7255f6ac-1dd7-462d-b725-2760f1dbee9e,,Lozza,Lozza,Lozza,Lozza,Drug,N/A,,
60a1b6a7-e248-43de-a155-e0ea227f10a2,,Lubentyl Magnesie,Lubentyl Magnesia,Lubentyl Magnesie,Lubentyl Magnesia,Drug,N/A,,
33cccf4c-6c7d-4bc2-9ed8-0768afc9aafe,,"Lubrex 0,5% Colly Sol F/10Ml",Lubrex 0.5% Colly Sol F/10Ml,"Lubrex 0,5% Colly Sol F/10Ml",Lubrex 0.5% Colly Sol F/10Ml,Drug,N/A,,
317e31dc-be5a-426d-a587-a9b79f4ac9d6,,Lubrex 0.5% Coll F/10Ml,Lubrex 0.5% Coll F/10Ml,Lubrex 0.5% Coll F/10Ml,Lubrex 0.5% Coll F/10Ml,Drug,N/A,,
fc080148-8a62-4d74-99fd-2748c74bd490,,Luck Time R 322 Rouge,Luck Time R 322 Red,Luck Time R 322 Rouge,Luck Time R 322 Red,Drug,N/A,,
4e40c8d4-32ef-45a3-afca-c9ce7ad1fdd6,,Luck Time Tr 90 6007,Luck Time Tr 90 6007,Luck Time Tr 90 6007,Luck Time Tr 90 6007,Drug,N/A,,
832ec8eb-89b6-484d-bdc9-0995f280ddee,,Luck Time Tr 90 8323 Noir Coeur,Luck Time Tr 90 8323 Black Heart,Luck Time Tr 90 8323 Noir Coeur,Luck Time Tr 90 8323 Black Heart,Drug,N/A,,
b4220b2e-7cb7-4ac7-948c-ed98aaccd5b7,,Luck Time Tr 90 8325 Noir Vert Papillon,Luck Time Tr 90 8325 Black Green Butterfly,Luck Time Tr 90 8325 Noir Vert Papillon,Luck Time Tr 90 8325 Black Green Butterfly,Drug,N/A,,
2219c1af-a2a8-4f94-964d-3f9659a29922,,Luck Time Tr 90 8326 T 49-15-130 Bleu Orange,Luck Time Tr 90 8326 T 49-15-130 Blue Orange,Luck Time Tr 90 8326 T 49-15-130 Bleu Orange,Luck Time Tr 90 8326 T 49-15-130 Blue Orange,Drug,N/A,,
04d4b67a-83a9-43a3-96e5-afdcf622aa51,,Luck Time Tr 90 8331 T 4317130 Rose Bleu,Luck Time Tr 90 8331 T 4317130 Pink Blue,Luck Time Tr 90 8331 T 4317130 Rose Bleu,Luck Time Tr 90 8331 T 4317130 Pink Blue,Drug,N/A,,
384d11ad-ef6a-409d-9327-e3854f50a2a5,,Luck Time Tr 90-8326 T49-15-130 Noir Vert,Luck Time Tr 90-8326 T49-15-130 Black Green,Luck Time Tr 90-8326 T49-15-130 Noir Vert,Luck Time Tr 90-8326 T49-15-130 Black Green,Drug,N/A,,
5253cd26-0af9-4a11-b327-94be69137690,,Lufanter 40/240 Cp B/12,Lufanter 40/240 Cp B/12,Lufanter 40/240 Cp B/12,Lufanter 40/240 Cp B/12,Drug,N/A,,
c74c0a66-c976-43d6-8fbf-572b1c40deec,,Lufanter 80/480Mg Pdre Susp Buv Sach B/6,Lufanter 80/480Mg Pdre Susp Buv Sach B/6,Lufanter 80/480Mg Pdre Susp Buv Sach B/6,Lufanter 80/480Mg Pdre Susp Buv Sach B/6,Drug,N/A,,
b732b7c8-b447-4d74-9379-af7ce7f8b58e,,Lufanter Sp Fl/60Ml,Lufanter Sp Fl/60Ml,Lufanter Sp Fl/60Ml,Lufanter Sp Fl/60Ml,Drug,N/A,,
e40d69ed-bc94-495a-9351-6603da11f0b5,,Lugol,Lugol,Lugol,Lugol,Drug,N/A,,
70ec167e-0cee-4846-95a3-6049ec7346c7,,Lumirelax 500Mg Cpr B/20,Lumirelax 500Mg Cpr B/20,Lumirelax 500Mg Cpr B/20,Lumirelax 500Mg Cpr B/20,Drug,N/A,,
fc13b60a-c4b2-42e0-b940-5dfb2ee1ca3b,,Lunette De Protection Covid,Covid Protective Eyewear,Lunette De Protection Covid,Covid Protective Eyewear,Drug,N/A,,
744e009f-2891-4126-add4-b3b5ba307d27,,Lunette Oxygen Pediatrie,Pediatric Oxygen Glasses,Lunette Oxygen Pediatrie,Pediatric Oxygen Glasses,Drug,N/A,,
c190f094-f47d-4faa-8afa-4f58f7a86ce3,,Lunette Oxygene Adultes Haute Concentration,High Concentration Adult Oxygen Glasses,Lunette Oxygene Adultes Haute Concentration,High Concentration Adult Oxygen Glasses,Drug,N/A,,
80987508-e4d8-4683-96ab-f1b788947fe9,,Lutenyl 5Mg Cp B/10,Lutenyl 5Mg Cp B/10,Lutenyl 5Mg Cp B/10,Lutenyl 5Mg Cp B/10,Drug,N/A,,
cf841c6e-528a-48ae-b822-e9d20f3ef535,,Lyrica 25Mg Gel B/56,Lyrica 25Mg Gel B/56,Lyrica 25Mg Gel B/56,Lyrica 25Mg Gel B/56,Drug,N/A,,
0f90f583-bf14-4613-8947-8e4e501859a2,,Lyrica 50Mg Gel B/84,Lyrica 50Mg Gel B/84,Lyrica 50Mg Gel B/84,Lyrica 50Mg Gel B/84,Drug,N/A,,
64fc84b7-21df-49cc-851e-91422101645c,,Lyrica Gelu 75 Mg Bt/56,Lyrica Gelu 75 Mg Bt/56,Lyrica Gelu 75 Mg Bt/56,Lyrica Gelu 75 Mg Bt/56,Drug,N/A,,
8a44594a-fac2-4902-a518-8e8dd473fd93,,Lysoflam Cpr B/10,Lysoflam Cpr B/10,Lysoflam Cpr B/10,Lysoflam Cpr B/10,Drug,N/A,,
03b23c31-9ea2-4c9d-b5aa-2dfc080386bd,,Lysoflam Gel T/30Gr,Lysoflam Gel T/30Gr,Lysoflam Gel T/30Gr,Lysoflam Gel T/30Gr,Drug,N/A,,
8a623128-c96d-4373-8eb4-672fae375be8,,Lyze Urit B/1,Lyze Urit B/1,Lyze Urit B/1,Lyze Urit B/1,Drug,N/A,,
5b972c16-04bc-43a8-8909-bb5c68d057c5,,Maalox Maux Estomac Fr Rouge Sach B/20,Maalox Mal Stomach Fr Red Sach B/20,Maalox Maux Estomac Fr Rouge Sach B/20,Maalox Mal Stomach Fr Red Sach B/20,Drug,N/A,,
b82d1372-94d4-4458-8eb1-52373cfbc728,,Maalox Sachet,Maalox Sachet,Maalox Sachet,Maalox Sachet,Drug,N/A,,
298296a5-7371-47c5-80ea-0813b09d9854,,Maalox Sachet B/30,Maalox Sachet B/30,Maalox Sachet B/30,Maalox Sachet B/30,Drug,N/A,,
be262647-0d5c-447b-b091-1024c0223c4c,,Maalox Susp Buv Sach 4.3Ml B/20,Maalox Susp Buv Sach 4.3Ml B/20,Maalox Susp Buv Sach 4.3Ml B/20,Maalox Susp Buv Sach 4.3Ml B/20,Drug,N/A,,
3bb8ffe4-32be-4477-98b6-8957853000d8,,Mac Conkey,Macconkey,Mac Conkey,Macconkey,Drug,N/A,,
988da0e1-6b0d-484c-826d-d95e3496b8c3,,Mad3669,Mad3669,Mad3669,Mad3669,Drug,N/A,,
4e404773-2eb5-48ee-88bf-69ec82d06b6c,,Magnoral Amp Buv 10Ml B/20,Magnoral Amp Buv 10Ml B/20,Magnoral Amp Buv 10Ml B/20,Magnoral Amp Buv 10Ml B/20,Drug,N/A,,
67664060-b0cf-4529-88a5-4283258c6126,,Magnoral Amp Buv 10Ml B/20,Magnoral Amp Drink 10Ml B/20,Magnoral Amp Buv 10Ml B/20,Magnoral Amp Drink 10Ml B/20,Drug,N/A,,
d47c5df5-8000-4a26-ac1c-1227f14e592b,,Majoration Garde Scanner Avec Injection,Upgrade Scanner Guard With Injection,Majoration Garde Scanner Avec Injection,Upgrade Scanner Guard With Injection,Drug,N/A,,
1fab450f-1305-4f7f-9afd-65482091faab,,Majoration Garde Scanner Sans Inj,Upgrade Scanner Guard Without Inj,Majoration Garde Scanner Sans Inj,Upgrade Scanner Guard Without Inj,Drug,N/A,,
